high_season,min_diff,delay_15,period_day
0,-2,0,morning
0,1,0,morning
0,6,0,morning
0,0,0,morning
0,10,0,morning
0,2,0,morning
0,6,0,morning
0,10,0,morning
0,12,0,afternoon
0,13,0,morning
0,8,0,morning
0,1,0,afternoon
0,12,0,morning
0,6,0,morning
0,1,0,afternoon
0,-1,0,morning
0,40,1,morning
0,2,0,afternoon
0,-1,0,afternoon
0,3,0,afternoon
0,66,1,afternoon
0,-2,0,afternoon
0,3,0,morning
0,11,0,afternoon
0,-1,0,afternoon
0,3,0,afternoon
0,1,0,afternoon
0,4,0,afternoon
0,16,1,morning
0,1,0,afternoon
0,5,0,afternoon
0,17,1,afternoon
0,-1,0,afternoon
0,10,0,afternoon
0,1,0,morning
0,22,1,afternoon
0,4,0,afternoon
0,4,0,afternoon
0,2,0,afternoon
0,19,1,afternoon
0,0,0,afternoon
0,5,0,afternoon
0,4,0,afternoon
0,-1,0,afternoon
0,35,1,afternoon
0,5,0,afternoon
0,-4,0,afternoon
0,4,0,afternoon
0,-2,0,afternoon
0,36,1,afternoon
0,-2,0,afternoon
0,1,0,afternoon
0,0,0,afternoon
0,16,1,afternoon
0,32,1,afternoon
0,0,0,afternoon
0,8,0,afternoon
0,0,0,afternoon
0,-6,0,afternoon
0,-1,0,afternoon
0,-1,0,afternoon
0,0,0,afternoon
0,-1,0,afternoon
0,7,0,afternoon
0,9,0,afternoon
0,-1,0,afternoon
0,9,0,afternoon
0,6,0,afternoon
0,5,0,afternoon
0,-3,0,afternoon
0,3,0,afternoon
0,11,0,afternoon
0,-4,0,afternoon
0,1,0,afternoon
0,15,0,afternoon
0,15,0,afternoon
0,3,0,afternoon
0,2,0,afternoon
0,3,0,afternoon
0,-3,0,afternoon
0,1,0,afternoon
0,1,0,afternoon
0,-3,0,afternoon
0,9,0,afternoon
0,-4,0,afternoon
0,-1,0,afternoon
0,-2,0,afternoon
0,-3,0,afternoon
0,1,0,afternoon
0,0,0,afternoon
0,4,0,afternoon
0,-4,0,afternoon
0,0,0,afternoon
0,-2,0,afternoon
0,65,1,afternoon
0,-4,0,afternoon
0,-3,0,afternoon
0,9,0,afternoon
0,-2,0,afternoon
0,80,1,afternoon
0,4,0,afternoon
0,-3,0,afternoon
0,6,0,afternoon
0,1,0,afternoon
0,-1,0,afternoon
0,0,0,afternoon
0,0,0,afternoon
0,3,0,afternoon
0,2,0,afternoon
0,1,0,morning
0,7,0,morning
0,10,0,morning
0,0,0,morning
0,-2,0,morning
0,2,0,morning
0,4,0,morning
0,1,0,morning
0,-2,0,morning
0,10,0,morning
0,4,0,morning
0,5,0,morning
0,0,0,morning
0,5,0,morning
0,1,0,morning
0,-2,0,morning
0,2,0,morning
0,1,0,morning
0,17,1,morning
0,1,0,morning
0,-2,0,morning
0,4,0,morning
0,6,0,morning
0,4,0,morning
0,2,0,morning
0,3,0,morning
0,1,0,morning
0,0,0,morning
0,1,0,morning
0,2,0,morning
0,3,0,morning
0,32,1,morning
0,2,0,morning
0,8,0,morning
0,8,0,morning
0,10,0,morning
0,-1,0,morning
0,1,0,morning
0,25,1,morning
0,22,1,morning
0,8,0,morning
0,6,0,morning
0,6,0,morning
0,68,1,morning
0,4,0,morning
0,-1,0,afternoon
0,9,0,afternoon
0,-1,0,morning
0,8,0,afternoon
0,-4,0,night
0,0,0,morning
0,6,0,night
0,0,0,morning
0,0,0,night
0,1,0,morning
0,8,0,night
0,2,0,afternoon
0,-1,0,afternoon
0,0,0,afternoon
0,-3,0,night
0,10,0,afternoon
0,5,0,afternoon
0,5,0,night
0,15,0,afternoon
0,5,0,afternoon
0,3,0,night
0,1,0,afternoon
0,17,1,night
0,18,1,afternoon
0,-2,0,night
0,5,0,afternoon
0,2,0,night
0,4,0,afternoon
0,4,0,afternoon
0,0,0,night
0,6,0,afternoon
0,-1,0,afternoon
0,0,0,night
0,23,1,night
0,106,1,afternoon
0,20,1,night
0,-1,0,afternoon
0,1,0,night
0,-1,0,night
0,-5,0,night
0,2,0,night
0,0,0,afternoon
0,40,1,afternoon
0,-3,0,night
0,7,0,night
0,6,0,afternoon
0,3,0,night
0,3,0,night
0,13,0,night
0,3,0,afternoon
0,-2,0,night
0,34,1,night
0,4,0,night
0,9,0,night
0,9,0,afternoon
0,50,1,night
0,9,0,night
0,-1,0,afternoon
0,0,0,night
0,2,0,night
0,0,0,night
0,2,0,night
0,-3,0,night
0,-2,0,night
0,3,0,afternoon
0,3,0,night
0,0,0,afternoon
0,38,1,night
0,3,0,night
0,14,0,morning
0,8,0,morning
0,3,0,morning
0,5,0,morning
0,3,0,morning
0,2,0,morning
0,-1,0,morning
0,-3,0,morning
0,-1,0,morning
0,8,0,morning
0,2,0,morning
0,15,0,morning
0,5,0,morning
0,0,0,morning
0,-1,0,morning
0,0,0,morning
0,3,0,morning
0,0,0,morning
0,0,0,morning
0,3,0,morning
0,0,0,morning
0,10,0,morning
0,14,0,morning
0,5,0,morning
0,1,0,morning
0,7,0,morning
0,-1,0,morning
0,0,0,morning
0,-1,0,afternoon
0,0,0,afternoon
0,3,0,afternoon
0,-1,0,afternoon
0,8,0,afternoon
0,0,0,afternoon
0,20,1,afternoon
0,6,0,afternoon
0,10,0,afternoon
0,11,0,afternoon
0,0,0,afternoon
0,5,0,afternoon
0,6,0,afternoon
0,3,0,afternoon
0,-1,0,afternoon
0,0,0,afternoon
0,-3,0,afternoon
0,-4,0,afternoon
0,0,0,afternoon
0,0,0,afternoon
0,2,0,afternoon
0,44,1,afternoon
0,7,0,afternoon
0,0,0,afternoon
0,3,0,afternoon
0,13,0,afternoon
0,5,0,afternoon
0,56,1,afternoon
0,0,0,afternoon
0,0,0,afternoon
0,-1,0,afternoon
0,12,0,afternoon
0,0,0,afternoon
0,-1,0,afternoon
0,7,0,morning
0,4,0,afternoon
0,23,1,afternoon
0,3,0,morning
0,14,0,morning
0,5,0,afternoon
0,0,0,afternoon
0,11,0,afternoon
0,0,0,afternoon
0,3,0,afternoon
0,3,0,morning
0,6,0,morning
0,1,0,morning
0,9,0,morning
0,7,0,morning
0,0,0,morning
0,108,1,morning
0,2,0,morning
0,3,0,morning
0,1,0,morning
0,1,0,morning
0,0,0,morning
0,0,0,morning
0,1,0,afternoon
0,0,0,morning
0,-1,0,afternoon
0,4,0,morning
0,12,0,afternoon
0,3,0,morning
0,1,0,morning
0,4,0,morning
0,10,0,morning
0,2,0,morning
0,18,1,morning
0,6,0,morning
0,7,0,morning
0,12,0,morning
0,8,0,morning
0,0,0,morning
0,9,0,morning
0,10,0,morning
0,1,0,morning
0,2,0,morning
0,2,0,morning
0,3,0,morning
0,10,0,morning
0,1,0,morning
0,4,0,morning
0,0,0,morning
0,2,0,morning
0,7,0,morning
0,2,0,morning
0,1,0,morning
0,3,0,morning
0,0,0,morning
0,0,0,morning
0,6,0,morning
0,13,0,morning
0,14,0,morning
0,5,0,afternoon
0,10,0,morning
0,2,0,morning
0,1,0,afternoon
0,3,0,morning
0,1,0,morning
0,27,1,morning
0,7,0,morning
0,4,0,morning
0,3,0,morning
0,-3,0,morning
0,25,1,afternoon
0,4,0,morning
0,5,0,morning
0,59,1,morning
0,13,0,afternoon
0,8,0,morning
0,3,0,morning
0,1,0,afternoon
0,3,0,afternoon
0,11,0,afternoon
0,-5,0,afternoon
0,2,0,afternoon
0,14,0,afternoon
0,6,0,afternoon
0,4,0,afternoon
0,11,0,afternoon
0,6,0,afternoon
0,3,0,afternoon
0,14,0,afternoon
0,11,0,afternoon
0,1,0,afternoon
0,-2,0,afternoon
0,1,0,afternoon
0,-1,0,afternoon
0,2,0,afternoon
0,-1,0,afternoon
0,15,0,afternoon
0,13,0,afternoon
0,1,0,afternoon
0,8,0,afternoon
0,8,0,afternoon
0,1,0,afternoon
0,7,0,afternoon
0,8,0,afternoon
0,10,0,afternoon
0,21,1,afternoon
0,11,0,afternoon
0,6,0,night
0,8,0,night
0,-1,0,night
0,5,0,night
0,10,0,night
0,1,0,night
0,4,0,night
0,3,0,night
0,1,0,night
0,11,0,night
0,1,0,night
0,2,0,night
0,6,0,night
0,0,0,night
0,-4,0,night
0,9,0,night
0,11,0,morning
0,9,0,morning
0,3,0,morning
0,-2,0,morning
0,7,0,morning
0,5,0,morning
0,18,1,morning
0,14,0,morning
0,-1,0,morning
0,2,0,morning
0,7,0,morning
0,1,0,morning
0,0,0,morning
0,9,0,morning
0,0,0,morning
0,1,0,morning
0,13,0,morning
0,0,0,morning
0,8,0,morning
0,15,0,morning
0,12,0,morning
0,27,1,morning
0,8,0,morning
0,28,1,morning
0,30,1,morning
0,9,0,morning
0,-1,0,morning
0,-3,0,morning
0,4,0,morning
0,0,0,morning
0,3,0,morning
0,-1,0,morning
0,4,0,morning
0,-1,0,morning
0,-3,0,morning
0,0,0,morning
0,-2,0,morning
0,0,0,morning
0,9,0,morning
0,10,0,morning
0,1,0,morning
0,54,1,morning
0,6,0,morning
0,10,0,morning
0,-1,0,morning
0,-3,0,morning
0,-1,0,morning
0,-3,0,morning
0,5,0,morning
0,29,1,morning
0,9,0,morning
0,3,0,morning
0,3,0,morning
0,1,0,morning
0,10,0,morning
0,-5,0,morning
0,-1,0,afternoon
0,4,0,afternoon
0,1,0,afternoon
0,-5,0,afternoon
0,-1,0,afternoon
0,15,0,afternoon
0,0,0,afternoon
0,15,0,afternoon
0,-1,0,morning
0,-4,0,afternoon
0,2,0,afternoon
0,-4,0,afternoon
0,-2,0,afternoon
0,0,0,afternoon
0,-4,0,afternoon
0,0,0,afternoon
0,1,0,afternoon
0,-2,0,morning
0,-3,0,afternoon
0,0,0,afternoon
0,0,0,afternoon
0,-1,0,afternoon
0,0,0,afternoon
0,8,0,afternoon
0,11,0,afternoon
0,-5,0,afternoon
0,0,0,afternoon
0,5,0,afternoon
0,-4,0,afternoon
0,0,0,afternoon
0,-1,0,afternoon
0,2,0,afternoon
0,5,0,afternoon
0,-2,0,afternoon
0,13,0,afternoon
0,6,0,afternoon
0,4,0,afternoon
0,15,0,afternoon
0,4,0,afternoon
0,2,0,night
0,-1,0,afternoon
0,3,0,afternoon
0,0,0,afternoon
0,4,0,afternoon
0,5,0,afternoon
0,-4,0,afternoon
0,29,1,afternoon
0,7,0,afternoon
0,9,0,afternoon
0,10,0,afternoon
0,11,0,afternoon
0,9,0,afternoon
0,1,0,night
0,1,0,night
0,0,0,night
0,-1,0,night
0,-3,0,night
0,0,0,night
0,2,0,night
0,1,0,night
0,0,0,night
0,3,0,night
0,2,0,night
0,5,0,night
0,-1,0,night
0,1,0,night
0,10,0,night
0,4,0,night
0,3,0,night
0,6,0,night
0,1,0,night
0,2,0,morning
0,17,1,morning
0,3,0,morning
0,3,0,afternoon
0,7,0,afternoon
0,1,0,afternoon
0,24,1,afternoon
0,7,0,afternoon
0,1,0,afternoon
0,0,0,afternoon
0,3,0,afternoon
0,-1,0,afternoon
0,4,0,afternoon
0,-2,0,afternoon
0,-1,0,afternoon
0,0,0,afternoon
0,6,0,afternoon
0,6,0,afternoon
0,0,0,night
0,-2,0,afternoon
0,-2,0,afternoon
0,-2,0,night
0,0,0,afternoon
0,12,0,afternoon
0,7,0,night
0,6,0,afternoon
0,18,1,afternoon
0,14,0,afternoon
0,3,0,afternoon
0,-1,0,night
0,1,0,afternoon
0,4,0,afternoon
0,12,0,afternoon
0,0,0,afternoon
0,0,0,afternoon
0,1,0,night
0,4,0,afternoon
0,17,1,night
0,11,0,afternoon
0,0,0,afternoon
0,3,0,afternoon
0,6,0,night
0,9,0,afternoon
0,4,0,night
0,1,0,afternoon
0,0,0,afternoon
0,0,0,afternoon
0,0,0,night
0,2,0,afternoon
0,8,0,night
0,-2,0,afternoon
0,-4,0,afternoon
0,11,0,night
0,38,1,night
0,1,0,afternoon
0,-1,0,night
0,13,0,night
0,7,0,night
0,6,0,night
0,0,0,afternoon
0,29,1,night
0,-5,0,night
0,-1,0,afternoon
0,5,0,night
0,6,0,night
0,6,0,night
0,1,0,night
0,-6,0,afternoon
0,1,0,night
0,107,1,night
0,13,0,night
0,24,1,night
0,-3,0,night
0,2,0,night
0,9,0,night
0,0,0,night
0,10,0,night
0,2,0,night
0,13,0,night
0,-5,0,afternoon
0,-4,0,afternoon
0,6,0,afternoon
0,9,0,afternoon
0,-3,0,afternoon
0,-1,0,afternoon
0,-1,0,afternoon
0,1,0,afternoon
0,9,0,afternoon
0,9,0,morning
0,-2,0,morning
0,0,0,afternoon
0,5,0,morning
0,-4,0,morning
0,6,0,morning
0,-4,0,afternoon
0,-3,0,morning
0,5,0,morning
0,1,0,morning
0,1,0,afternoon
0,8,0,morning
0,2,0,morning
0,0,0,afternoon
0,4,0,morning
0,4,0,afternoon
0,1,0,afternoon
0,2,0,morning
0,11,0,morning
0,4,0,afternoon
0,1,0,morning
0,0,0,morning
0,-1,0,afternoon
0,15,0,morning
0,9,0,morning
0,14,0,afternoon
0,-1,0,afternoon
0,-3,0,night
0,14,0,night
0,-5,0,night
0,2,0,night
0,4,0,night
0,10,0,night
0,-1,0,night
0,2,0,night
0,-4,0,night
0,6,0,night
0,2,0,night
0,-3,0,night
0,1,0,night
0,6,0,night
0,-1,0,night
0,0,0,night
0,7,0,night
0,-1,0,night
0,-4,0,night
0,-2,0,night
0,0,0,night
0,-5,0,night
0,-4,0,morning
0,-3,0,morning
0,1,0,afternoon
0,7,0,afternoon
0,3,0,afternoon
0,3,0,morning
0,-1,0,afternoon
0,0,0,morning
0,3,0,afternoon
0,3,0,afternoon
0,3,0,afternoon
0,3,0,afternoon
0,6,0,morning
0,5,0,morning
0,4,0,afternoon
0,-2,0,afternoon
0,3,0,afternoon
0,-1,0,afternoon
0,10,0,morning
0,-3,0,morning
0,-1,0,morning
0,-2,0,afternoon
0,4,0,afternoon
0,16,1,afternoon
0,-3,0,afternoon
0,7,0,morning
0,5,0,morning
0,2,0,morning
0,2,0,afternoon
0,-1,0,morning
0,5,0,morning
0,-1,0,morning
0,-9,0,morning
0,-4,0,morning
0,4,0,morning
0,-1,0,morning
0,1,0,morning
0,-1,0,morning
0,-1,0,morning
0,-2,0,morning
0,-3,0,morning
0,2,0,morning
0,0,0,morning
0,1,0,morning
0,4,0,morning
0,4,0,morning
0,0,0,morning
0,10,0,morning
0,0,0,morning
0,2,0,morning
0,4,0,morning
0,1,0,morning
0,-1,0,morning
0,-3,0,morning
0,-3,0,morning
0,1,0,afternoon
0,20,1,morning
0,0,0,afternoon
0,6,0,morning
0,0,0,afternoon
0,3,0,afternoon
0,0,0,morning
0,0,0,afternoon
0,-2,0,morning
0,-1,0,afternoon
0,-1,0,morning
0,5,0,afternoon
0,-1,0,morning
0,2,0,afternoon
0,2,0,afternoon
0,-1,0,afternoon
0,8,0,afternoon
0,-1,0,afternoon
0,1,0,afternoon
0,-5,0,afternoon
0,7,0,afternoon
0,3,0,afternoon
0,-1,0,afternoon
0,-1,0,afternoon
0,4,0,afternoon
0,8,0,afternoon
0,-1,0,afternoon
0,5,0,afternoon
0,0,0,afternoon
0,2,0,afternoon
0,7,0,afternoon
0,-1,0,afternoon
0,-13,0,afternoon
0,5,0,afternoon
0,-1,0,afternoon
0,3,0,afternoon
0,12,0,afternoon
0,2,0,afternoon
0,7,0,afternoon
0,0,0,afternoon
0,-1,0,afternoon
0,-1,0,afternoon
0,9,0,afternoon
0,-6,0,afternoon
0,-3,0,afternoon
0,2,0,night
0,1,0,night
0,-1,0,night
0,-1,0,night
0,9,0,night
0,12,0,night
0,5,0,night
0,5,0,night
0,1,0,night
0,2,0,night
0,7,0,night
0,0,0,night
0,2,0,night
0,-3,0,night
0,1,0,night
0,2,0,night
0,4,0,night
0,2,0,night
0,-6,0,night
0,-5,0,night
0,3,0,night
0,6,0,night
0,0,0,night
0,0,0,night
0,0,0,night
0,-1,0,night
0,-4,0,night
0,-1,0,night
0,1,0,night
0,-4,0,afternoon
0,4,0,afternoon
0,1,0,morning
0,1,0,night
0,5,0,night
0,1,0,night
0,-2,0,night
0,0,0,night
0,-2,0,night
0,0,0,night
0,-1,0,night
0,4,0,night
0,11,0,night
0,5,0,night
0,5,0,night
0,9,0,night
0,7,0,night
0,3,0,night
0,0,0,night
0,5,0,night
0,0,0,night
0,-5,0,night
0,-1,0,night
0,2,0,night
0,1,0,night
0,0,0,night
0,2,0,night
0,-3,0,night
0,1,0,night
0,0,0,night
0,0,0,night
0,0,0,night
0,9,0,night
0,11,0,morning
0,2,0,night
0,0,0,morning
0,0,0,morning
0,-1,0,night
0,4,0,morning
0,0,0,morning
0,0,0,night
0,9,0,morning
0,2,0,morning
0,2,0,night
0,0,0,morning
0,-5,0,afternoon
0,4,0,afternoon
0,-4,0,morning
0,-5,0,afternoon
0,4,0,afternoon
0,1,0,morning
0,-3,0,afternoon
0,1,0,afternoon
0,2,0,morning
0,24,1,afternoon
0,1,0,morning
0,3,0,afternoon
0,6,0,morning
0,1,0,morning
0,10,0,morning
0,13,0,morning
0,13,0,morning
0,6,0,night
0,2,0,night
0,-2,0,night
0,0,0,night
0,0,0,night
0,12,0,night
0,-1,0,night
0,1,0,afternoon
0,7,0,morning
0,2,0,morning
0,-1,0,morning
0,0,0,morning
0,-6,0,morning
0,14,0,morning
0,3,0,morning
0,3,0,morning
0,9,0,morning
0,11,0,morning
0,-2,0,morning
0,26,1,morning
0,18,1,morning
0,-1,0,morning
0,1,0,morning
0,74,1,morning
0,18,1,morning
0,3,0,morning
0,13,0,morning
0,12,0,morning
0,64,1,morning
0,13,0,morning
0,23,1,morning
0,12,0,morning
0,3,0,morning
0,-5,0,morning
0,1,0,morning
0,3,0,morning
0,5,0,morning
0,12,0,morning
0,4,0,afternoon
0,11,0,afternoon
0,-2,0,afternoon
0,2,0,afternoon
0,2,0,afternoon
0,-6,0,afternoon
0,15,0,afternoon
0,7,0,afternoon
0,6,0,afternoon
0,50,1,afternoon
0,34,1,afternoon
0,5,0,afternoon
0,6,0,afternoon
0,34,1,afternoon
0,-2,0,afternoon
0,19,1,afternoon
0,9,0,afternoon
0,3,0,afternoon
0,13,0,afternoon
0,-1,0,afternoon
0,5,0,afternoon
0,-1,0,afternoon
0,9,0,afternoon
0,0,0,afternoon
0,16,1,afternoon
0,0,0,afternoon
0,9,0,afternoon
0,-1,0,afternoon
0,9,0,afternoon
0,12,0,afternoon
0,-1,0,morning
0,16,1,morning
0,8,0,morning
0,13,0,morning
0,-2,0,morning
0,1,0,morning
0,8,0,morning
0,18,1,morning
0,20,1,morning
0,12,0,morning
0,0,0,morning
0,-1,0,morning
0,2,0,morning
0,8,0,morning
0,6,0,morning
0,3,0,morning
0,6,0,morning
0,17,1,morning
0,15,0,morning
0,113,1,morning
0,0,0,morning
0,14,0,morning
0,25,1,morning
0,12,0,morning
0,2,0,morning
0,4,0,morning
0,3,0,morning
0,5,0,morning
0,6,0,morning
0,12,0,morning
0,8,0,morning
0,8,0,afternoon
0,10,0,afternoon
0,12,0,afternoon
0,9,0,afternoon
0,6,0,afternoon
0,2,0,afternoon
0,6,0,afternoon
0,3,0,afternoon
0,2,0,afternoon
0,15,0,afternoon
0,8,0,afternoon
0,-1,0,afternoon
0,8,0,afternoon
0,-6,0,afternoon
0,3,0,afternoon
0,-1,0,afternoon
0,22,1,afternoon
0,2,0,afternoon
0,3,0,afternoon
0,5,0,afternoon
0,-2,0,afternoon
0,5,0,afternoon
0,-1,0,afternoon
0,2,0,afternoon
0,0,0,afternoon
0,0,0,afternoon
0,-4,0,afternoon
0,-1,0,afternoon
0,-2,0,afternoon
0,3,0,morning
0,12,0,morning
0,17,1,morning
0,2,0,morning
0,-5,0,morning
0,6,0,morning
0,8,0,morning
0,-3,0,morning
0,2,0,morning
0,-1,0,morning
0,6,0,morning
0,2,0,morning
0,0,0,morning
0,12,0,morning
0,1,0,morning
0,12,0,morning
0,18,1,morning
0,5,0,morning
0,5,0,morning
0,24,1,morning
0,-1,0,morning
0,0,0,morning
0,5,0,morning
0,4,0,morning
0,0,0,morning
0,4,0,morning
0,7,0,morning
0,9,0,morning
0,10,0,morning
0,20,1,afternoon
0,16,1,afternoon
0,23,1,afternoon
0,1,0,afternoon
0,6,0,afternoon
0,3,0,afternoon
0,10,0,afternoon
0,13,0,afternoon
0,9,0,afternoon
0,17,1,afternoon
0,3,0,afternoon
0,2,0,afternoon
0,2,0,afternoon
0,8,0,afternoon
0,8,0,afternoon
0,0,0,afternoon
0,-6,0,afternoon
0,1,0,afternoon
0,26,1,afternoon
0,-7,0,afternoon
0,1,0,afternoon
0,-5,0,afternoon
0,2,0,afternoon
0,-6,0,afternoon
0,11,0,afternoon
0,-6,0,afternoon
0,-5,0,afternoon
0,-10,0,afternoon
0,-7,0,afternoon
0,2,0,afternoon
0,5,0,afternoon
0,-7,0,afternoon
0,-2,0,afternoon
0,0,0,afternoon
0,-3,0,afternoon
0,0,0,afternoon
0,9,0,afternoon
0,1,0,afternoon
0,10,0,afternoon
0,0,0,afternoon
0,2,0,afternoon
0,2,0,afternoon
0,8,0,afternoon
0,11,0,afternoon
0,9,0,morning
0,3,0,morning
0,22,1,morning
0,20,1,morning
0,0,0,morning
0,-2,0,morning
0,15,0,morning
0,10,0,morning
0,5,0,morning
0,19,1,morning
0,19,1,morning
0,33,1,morning
0,2,0,morning
0,-1,0,morning
0,16,1,morning
0,5,0,afternoon
0,26,1,afternoon
0,5,0,afternoon
0,22,1,afternoon
0,11,0,afternoon
0,23,1,afternoon
0,10,0,afternoon
0,38,1,afternoon
0,0,0,afternoon
0,5,0,afternoon
0,9,0,afternoon
0,42,1,afternoon
0,1,0,afternoon
0,18,1,afternoon
0,-1,0,afternoon
0,9,0,afternoon
0,3,0,afternoon
0,3,0,afternoon
0,2,0,afternoon
0,2,0,afternoon
0,5,0,afternoon
0,10,0,afternoon
0,0,0,afternoon
0,8,0,afternoon
0,13,0,afternoon
0,18,1,afternoon
0,5,0,afternoon
0,0,0,afternoon
0,3,0,afternoon
0,15,0,morning
0,17,1,morning
0,14,0,morning
0,37,1,morning
0,18,1,morning
0,8,0,morning
0,23,1,morning
0,44,1,morning
0,13,0,morning
0,2,0,morning
0,5,0,morning
0,10,0,morning
0,14,0,morning
0,8,0,morning
0,19,1,morning
0,23,1,morning
0,7,0,morning
0,16,1,morning
0,13,0,morning
0,-4,0,morning
0,21,1,morning
0,18,1,morning
0,0,0,morning
0,5,0,morning
0,14,0,morning
0,17,1,morning
0,10,0,morning
0,16,1,morning
0,12,0,morning
0,-2,0,morning
0,81,1,morning
0,13,0,morning
0,22,1,morning
0,10,0,morning
0,11,0,morning
0,14,0,morning
0,15,0,morning
0,6,0,morning
0,18,1,morning
0,8,0,morning
0,4,0,morning
0,-3,0,morning
0,0,0,morning
0,-1,0,morning
0,6,0,morning
0,9,0,morning
0,2,0,morning
0,-1,0,morning
0,10,0,morning
0,9,0,morning
0,6,0,morning
0,13,0,morning
0,11,0,morning
0,18,1,morning
0,13,0,morning
0,1,0,morning
0,6,0,morning
0,13,0,morning
0,-2,0,night
0,-1,0,night
0,-5,0,night
0,-1,0,night
0,7,0,night
0,6,0,night
0,2,0,night
0,-1,0,night
0,-5,0,night
0,9,0,night
0,9,0,night
0,1,0,night
0,6,0,night
0,0,0,night
0,2,0,night
0,1,0,night
0,0,0,night
0,-7,0,night
0,2,0,night
0,-3,0,night
0,1,0,night
0,-2,0,night
0,0,0,night
0,-6,0,night
0,-6,0,night
0,-1,0,night
0,-3,0,night
0,-4,0,night
0,5,0,night
0,14,0,night
0,15,0,night
0,-2,0,night
0,26,1,night
0,28,1,night
0,6,0,night
0,8,0,night
0,5,0,night
0,4,0,night
0,13,0,night
0,16,1,night
0,13,0,night
0,5,0,night
0,6,0,night
0,0,0,night
0,3,0,night
0,15,0,night
0,0,0,afternoon
0,1,0,afternoon
0,11,0,afternoon
0,6,0,afternoon
0,14,0,afternoon
0,9,0,afternoon
0,0,0,afternoon
0,12,0,afternoon
0,24,1,afternoon
0,6,0,afternoon
0,-4,0,afternoon
0,4,0,afternoon
0,1,0,afternoon
0,16,1,afternoon
0,0,0,afternoon
0,12,0,afternoon
0,3,0,afternoon
0,5,0,afternoon
0,10,0,afternoon
0,10,0,afternoon
0,0,0,afternoon
0,4,0,afternoon
0,2,0,afternoon
0,13,0,afternoon
0,5,0,afternoon
0,18,1,morning
0,27,1,morning
0,13,0,morning
0,27,1,morning
0,17,1,morning
0,15,0,morning
0,28,1,morning
0,16,1,morning
0,24,1,morning
0,14,0,morning
0,11,0,morning
0,2,0,morning
0,0,0,morning
0,9,0,morning
0,0,0,morning
0,21,1,morning
0,15,0,morning
0,0,0,morning
0,4,0,morning
0,24,1,morning
0,21,1,morning
0,30,1,morning
0,9,0,morning
0,95,1,morning
0,6,0,morning
0,1,0,morning
0,5,0,morning
0,31,1,morning
0,15,0,morning
0,5,0,night
0,2,0,night
0,-5,0,night
0,32,1,night
0,13,0,night
0,-5,0,night
0,2,0,night
0,-1,0,night
0,4,0,night
0,74,1,night
0,122,1,night
0,16,1,night
0,1,0,night
0,1,0,night
0,0,0,night
0,0,0,night
0,-1,0,night
0,-2,0,night
0,2,0,night
0,43,1,night
0,35,1,night
0,10,0,night
0,81,1,night
0,4,0,night
0,0,0,night
0,4,0,night
0,-3,0,night
0,18,1,night
0,-1,0,night
0,11,0,night
0,0,0,night
0,2,0,night
0,14,0,night
0,0,0,night
0,15,0,night
0,46,1,night
0,-1,0,night
0,11,0,night
0,10,0,night
0,0,0,night
0,0,0,night
0,-1,0,night
0,19,1,night
0,45,1,night
0,2,0,night
0,110,1,night
0,3,0,night
0,9,0,night
0,6,0,night
0,11,0,night
0,0,0,night
0,2,0,night
0,4,0,night
0,2,0,night
0,1,0,night
0,-3,0,night
0,16,1,night
0,10,0,night
0,103,1,night
0,8,0,night
0,4,0,night
0,18,1,night
0,10,0,night
0,-1,0,night
0,-6,0,night
0,-3,0,night
0,-4,0,night
0,2,0,night
0,7,0,night
0,-1,0,night
0,-3,0,night
0,1,0,night
0,-3,0,night
0,-8,0,night
0,146,1,night
0,3,0,night
0,17,1,night
0,-2,0,night
0,2,0,night
0,14,0,night
0,-4,0,night
0,1,0,night
0,6,0,night
0,9,0,night
0,97,1,night
0,8,0,night
0,-5,0,night
0,9,0,night
0,18,1,night
0,18,1,night
0,3,0,night
0,3,0,night
0,14,0,night
0,10,0,night
0,0,0,night
0,0,0,night
0,6,0,night
0,3,0,night
0,-2,0,night
0,0,0,night
0,9,0,night
0,42,1,night
0,9,0,night
0,5,0,night
0,4,0,night
0,9,0,night
0,8,0,night
0,2,0,night
0,12,0,night
0,13,0,night
0,7,0,night
0,-6,0,morning
0,-6,0,morning
0,-5,0,morning
0,2,0,morning
0,0,0,morning
0,-1,0,morning
0,12,0,morning
0,4,0,morning
0,0,0,night
0,0,0,night
0,4,0,night
0,8,0,night
0,15,0,night
0,4,0,night
0,1,0,night
0,22,1,night
0,5,0,night
0,3,0,night
0,-1,0,night
0,5,0,night
0,-5,0,night
0,-2,0,night
0,-5,0,night
0,104,1,night
0,-2,0,night
0,5,0,night
0,-8,0,night
0,1,0,night
0,5,0,night
0,81,1,night
0,-2,0,night
0,3,0,night
0,-4,0,night
0,1,0,night
0,0,0,night
0,-4,0,night
0,1,0,night
0,0,0,night
0,46,1,night
0,-1,0,night
0,27,1,night
0,3,0,night
0,36,1,night
0,-5,0,morning
0,9,0,morning
0,4,0,morning
0,-1,0,morning
0,-3,0,morning
0,4,0,morning
0,6,0,morning
0,5,0,morning
0,7,0,morning
0,0,0,morning
0,1,0,morning
0,30,1,morning
0,2,0,morning
0,27,1,afternoon
0,10,0,afternoon
0,9,0,afternoon
0,6,0,afternoon
0,0,0,afternoon
0,35,1,afternoon
0,63,1,afternoon
0,3,0,afternoon
0,2,0,afternoon
0,-6,0,afternoon
